2019
17 22 15.200000000000001
17 25 18.1
17 26 16.5
17 35 14.200000000000001
17 41 16.900000000000002
17 49 8.9
17 57 10.100000000000001
17 60 10.0
17 62 14.200000000000001
17 67 16.5
17 92 10.9
18 2 9.4
18 6 9.1
18 10 13.5
18 11 14.100000000000001
18 14 18.3
18 15 18.400000000000002
18 19 13.3
18 22 12.600000000000001
18 42 18.6
18 49 16.1
18 50 20.5
18 58 14.3
18 59 6.300000000000001
18 62 13.5
18 63 14.3
18 66 20.0
18 68 9.1
18 71 7.800000000000001
18 74 17.7
18 77 16.400000000000002
18 79 9.4
18 84 18.900000000000002
18 87 16.400000000000002
18 91 18.900000000000002
18 95 13.100000000000001
19 3 8.8
19 13 14.8
19 15 12.200000000000001
19 16 17.0
19 17 16.0
19 20 3.8000000000000003
19 33 11.600000000000001
19 36 17.6
19 43 6.2
19 46 15.3
19 50 8.4
19 51 7.1000000000000005
19 56 12.200000000000001
19 62 3.9000000000000004
19 65 22.0
19 67 10.8
19 69 11.600000000000001
19 70 14.100000000000001
19 73 11.600000000000001
19 74 8.6
19 75 16.6
19 77 12.5
19 81 4.6000000000000005
19 84 9.4
19 85 14.0
19 86 3.1
19 87 14.9
19 88 15.700000000000001
19 93 15.200000000000001
19 97 13.600000000000001
19 99 13.4
20 21 10.3
20 22 12.700000000000001
20 31 13.5
20 36 20.0
20 56 13.3
20 58 11.4
20 59 10.3
20 63 21.3
20 71 7.0
20 73 9.1
20 80 11.0
20 82 1.1
20 84 12.9
20 85 15.3
20 94 14.9
20 97 14.8
20 99 15.700000000000001
21 9 10.700000000000001
21 10 13.200000000000001
21 14 17.7
21 20 10.3
21 25 19.0
21 29 16.900000000000002
21 30 19.400000000000002
21 40 13.200000000000001
21 41 16.900000000000002
21 45 16.2
21 46 16.900000000000002
21 55 8.200000000000001
21 56 12.200000000000001
21 59 4.6000000000000005
21 63 14.8
21 69 19.700000000000003
21 70 20.0
21 77 16.3
21 79 10.3
21 83 13.700000000000001
21 84 18.900000000000002
21 85 13.8
21 92 9.700000000000001
21 93 20.1
21 98 3.6
22 2 15.200000000000001
22 16 21.8
22 35 10.3
22 36 18.6
22 49 19.1
22 52 9.700000000000001
22 57 13.4
22 62 13.100000000000001
22 67 10.5
22 68 9.0
22 80 12.9
22 81 13.200000000000001
22 82 13.700000000000001
22 83 11.8
22 84 13.100000000000001
22 85 7.4
22 89 12.100000000000001
22 98 16.1
23 8 6.1000000000000005
23 12 3.6
23 15 4.3
23 18 19.6
23 22 18.400000000000002
23 26 16.0
23 30 11.600000000000001
23 34 20.200000000000003
23 37 14.700000000000001
23 52 19.900000000000002
23 57 11.700000000000001
23 60 18.900000000000002
23 61 21.700000000000003
23 83 26.0
23 84 10.600000000000001
23 91 11.600000000000001
23 92 13.3
23 96 8.6
24 11 8.6
24 15 7.0
24 16 16.1
24 17 16.6
24 19 7.7
24 25 2.8000000000000003
24 26 16.0
24 30 3.2
24 42 10.200000000000001
24 55 15.4
24 57 18.0
24 59 15.4
24 60 17.400000000000002
24 73 13.200000000000001
24 75 19.6
24 79 14.700000000000001
24 81 4.6000000000000005
24 84 7.300000000000001
24 94 15.600000000000001
25 9 19.0
25 14 6.300000000000001
25 28 2.9000000000000004
25 36 11.4
25 39 16.7
25 43 14.700000000000001
25 48 17.1
25 49 15.100000000000001
25 52 14.600000000000001
25 60 19.3
25 63 21.400000000000002
25 64 16.6
25 74 2.6
25 89 12.700000000000001
25 97 14.600000000000001
26 0 19.3
26 1 22.0
26 4 20.900000000000002
26 5 9.3
26 9 18.400000000000002
26 13 6.1000000000000005
26 17 16.5
26 25 16.7
26 27 11.3
26 37 13.8
26 38 14.3
26 40 27.0
26 43 10.200000000000001
26 49 18.1
26 62 13.700000000000001
26 67 7.5
26 77 13.0
26 78 18.7
26 83 15.3
26 86 10.3
26 87 4.5
26 88 9.600000000000001
26 98 18.900000000000002
27 10 17.7
27 11 2.4000000000000004
27 21 15.4
27 22 13.100000000000001
27 23 5.4
27 25 10.100000000000001
27 30 11.4
27 34 15.0
27 40 20.3
27 42 5.2
27 51 15.600000000000001
27 52 15.8
27 53 11.8
27 58 6.800000000000001
27 61 17.8
27 63 13.100000000000001
27 67 7.1000000000000005
27 75 13.100000000000001
27 79 11.4
27 83 20.8
27 85 8.0
27 86 11.3
27 93 12.200000000000001
27 95 11.4
27 98 15.100000000000001
28 0 10.0
28 19 8.8
28 30 3.5
28 36 10.3
28 42 8.6
28 51 14.700000000000001
28 56 9.9
28 71 15.9
28 73 15.700000000000001
28 77 6.7
28 80 3.3000000000000003
28 83 25.200000000000003
28 85 13.8
28 89 11.200000000000001
28 91 6.300000000000001
28 94 15.5
28 95 16.1
29 5 8.0
29 11 10.9
29 16 21.400000000000002
29 17 13.100000000000001
29 20 18.400000000000002
29 30 18.6
29 34 8.8
29 40 26.200000000000003
29 51 17.8
29 56 9.8
29 65 15.5
29 70 16.0
29 76 6.5
29 81 16.2
29 84 13.600000000000001
29 85 3.4000000000000004
29 89 12.700000000000001
29 93 8.1
29 95 5.2
29 96 8.5
30 2 12.5
30 20 12.100000000000001
30 22 17.5
30 26 16.400000000000002
30 32 20.0
30 36 13.100000000000001
30 44 22.200000000000003
30 46 16.0
30 47 19.400000000000002
30 56 13.0
30 60 19.400000000000002
30 64 16.2
30 67 9.9
30 69 13.100000000000001
30 72 8.0
30 73 16.1
30 94 18.3
30 98 18.6
30 99 5.6000000000000005
31 0 8.700000000000001
31 9 17.8
31 13 16.2
31 17 4.6000000000000005
31 18 10.200000000000001
31 20 13.5
31 33 6.300000000000001
31 34 15.100000000000001
31 50 16.8
31 56 3.8000000000000003
31 59 9.9
31 63 8.5
31 66 18.3
31 69 17.5
31 75 15.5
31 86 12.600000000000001
31 93 17.3
31 97 7.0
32 25 18.1
32 33 13.200000000000001
32 36 10.3
32 40 21.200000000000003
32 44 21.0
32 45 16.5
32 47 19.0
32 50 22.0
32 53 12.200000000000001
32 56 8.9
32 63 6.5
32 70 13.600000000000001
32 71 20.900000000000002
32 72 25.8
32 79 17.8
32 81 19.700000000000003
32 86 19.8
32 87 14.700000000000001
32 95 16.400000000000002
33 11 8.8
33 12 14.8
33 19 11.600000000000001
33 25 15.8
33 26 11.3
33 27 9.4
33 35 10.4
33 41 13.3
33 50 17.2
33 51 9.700000000000001
33 52 13.5
33 53 5.1000000000000005
33 57 9.700000000000001
33 72 18.6
33 96 8.4
33 99 18.7
34 0 22.1
34 6 15.700000000000001
34 16 22.3
34 22 5.7
34 23 20.200000000000003
34 25 22.0
34 28 19.400000000000002
34 35 8.9
34 42 20.0
34 46 10.8
34 64 9.1
34 77 17.1
34 83 7.5
34 89 13.5
34 96 12.8
34 97 10.3
34 98 16.6
35 1 18.5
35 3 9.8
35 6 10.9
35 8 25.400000000000002
35 10 13.600000000000001
35 25 23.900000000000002
35 32 22.8
35 39 22.5
35 41 20.5
35 44 3.0
35 50 23.6
35 55 15.4
35 59 13.600000000000001
35 63 19.3
35 66 19.0
35 67 19.3
35 71 13.600000000000001
35 72 22.700000000000003
35 73 17.7
35 76 21.0
35 78 22.3
35 82 15.200000000000001
35 86 14.100000000000001
35 88 9.600000000000001
35 89 13.5
35 90 9.9
35 94 14.8
35 95 11.8
35 97 15.100000000000001
36 1 19.200000000000003
36 5 14.3
36 6 23.6
36 10 23.200000000000003
36 12 4.6000000000000005
36 16 19.8
36 18 21.3
36 23 3.0
36 30 13.100000000000001
36 43 20.1
36 50 15.0
36 58 11.8
36 60 20.0
36 62 14.4
36 65 20.700000000000003
36 66 16.0
36 67 10.100000000000001
36 73 21.900000000000002
36 78 9.700000000000001
36 82 20.400000000000002
36 83 26.5
36 86 16.7
36 90 17.7
36 91 11.700000000000001
36 93 15.3
36 94 15.0
36 95 16.400000000000002
37 3 13.3
37 8 19.6
37 10 11.8
37 13 12.600000000000001
37 26 13.8
37 27 12.8
37 31 16.900000000000002
37 35 21.700000000000003
37 36 15.600000000000001
37 44 20.700000000000003
37 51 14.0
37 52 9.200000000000001
37 56 14.4
37 60 17.900000000000002
37 76 15.3
37 80 4.5
37 92 12.700000000000001
38 0 17.0
38 7 20.5
38 12 19.700000000000003
38 13 14.8
38 14 14.0
38 17 19.5
38 22 13.700000000000001
38 23 16.8
38 26 14.3
38 35 19.200000000000003
38 36 18.1
38 41 6.2
38 47 19.200000000000003
38 50 5.800000000000001
38 53 19.8
38 55 15.100000000000001
38 58 10.100000000000001
38 65 25.5
38 67 10.8
38 68 9.200000000000001
38 70 14.3
38 75 18.400000000000002
38 80 6.9
38 82 7.1000000000000005
38 92 11.100000000000001
38 98 17.0
39 4 15.200000000000001
39 18 18.5
39 19 19.900000000000002
39 20 21.3
39 29 10.3
39 30 18.400000000000002
39 32 3.9000000000000004
39 33 13.0
39 40 23.200000000000003
39 41 16.5
39 51 21.5
39 60 17.5
39 69 18.400000000000002
39 70 12.0
39 73 21.900000000000002
39 78 9.4
39 86 18.400000000000002
39 87 11.9
39 90 16.8
39 91 16.1
39 96 10.8
40 3 18.900000000000002
40 6 16.3
40 21 13.200000000000001
40 22 24.900000000000002
40 26 27.0
40 28 20.200000000000003
40 34 26.1
40 51 15.8
40 56 17.3
40 58 22.400000000000002
40 63 19.1
40 65 19.1
40 69 28.0
40 71 10.3
40 90 15.600000000000001
40 93 29.5
40 95 25.400000000000002
40 98 9.8
41 0 11.9
41 1 17.2
41 3 11.200000000000001
41 20 10.100000000000001
41 24 3.9000000000000004
41 27 9.0
41 43 10.5
41 56 10.5
41 60 16.0
41 66 11.5
41 79 12.5
41 82 10.3
41 88 16.900000000000002
41 91 5.300000000000001
41 94 15.9
41 99 8.5
42 17 13.5
42 39 8.1
42 43 18.900000000000002
42 45 8.5
42 48 18.3
42 52 19.5
42 54 1.6
42 85 13.0
42 91 11.9
42 92 12.0
42 99 10.200000000000001
43 0 20.200000000000003
43 1 20.0
43 2 12.8
43 11 14.5
43 13 13.5
43 18 14.200000000000001
43 21 14.4
43 25 14.700000000000001
43 36 20.1
43 37 9.5
43 39 21.8
43 41 10.5
43 42 18.900000000000002
43 49 21.400000000000002
43 52 1.8
43 56 14.9
43 61 8.700000000000001
43 63 23.6
43 64 10.200000000000001
43 71 13.600000000000001
43 85 13.200000000000001
43 94 17.8
44 12 23.200000000000003
44 15 21.0
44 18 5.0
44 21 6.300000000000001
44 22 10.8
44 29 16.0
44 31 14.0
44 43 13.4
44 51 8.9
44 54 21.1
44 56 15.0
44 60 4.3
44 71 11.0
44 74 20.6
44 77 19.1
44 81 17.900000000000002
44 83 8.200000000000001
44 85 13.100000000000001
44 86 13.0
44 87 16.400000000000002
44 88 9.200000000000001
44 89 11.100000000000001
44 94 12.5
44 95 12.0
44 96 15.700000000000001
44 98 9.8
44 99 25.3
45 0 9.0
45 1 14.9
45 4 7.6000000000000005
45 12 12.0
45 17 15.4
45 26 14.700000000000001
45 30 4.1000000000000005
45 44 19.400000000000002
45 47 16.3
45 62 4.6000000000000005
45 65 21.8
45 66 14.200000000000001
45 68 8.6
45 70 6.4
45 72 10.4
45 83 24.700000000000003
45 87 14.3
45 90 11.600000000000001
45 97 12.100000000000001
45 99 6.4
46 0 14.600000000000001
46 2 16.400000000000002
46 5 7.9
46 8 10.100000000000001
46 11 8.5
46 12 11.700000000000001
46 16 20.400000000000002
46 17 13.0
46 23 10.8
46 33 10.0
46 35 17.5
46 41 12.8
46 44 16.900000000000002
46 48 22.200000000000003
46 52 16.400000000000002
46 65 16.400000000000002
46 66 10.4
46 67 7.4
46 75 7.6000000000000005
46 79 9.9
46 88 9.0
46 92 15.700000000000001
46 94 12.3
46 96 6.1000000000000005
47 2 8.200000000000001
47 3 15.9
47 12 19.5
47 31 11.8
47 38 19.200000000000003
47 39 20.8
47 48 3.1
47 57 21.0
47 64 24.8
47 69 25.400000000000002
47 83 23.700000000000003
47 85 20.400000000000002
47 86 17.0
47 89 11.0
47 94 11.9
47 98 6.800000000000001
48 6 12.100000000000001
48 7 21.5
48 9 13.4
48 11 15.700000000000001
48 12 20.200000000000003
48 15 18.400000000000002
48 20 11.5
48 27 17.900000000000002
48 33 14.0
48 40 4.5
48 50 18.900000000000002
48 59 5.5
48 62 12.9
48 72 21.1
48 74 14.700000000000001
48 80 18.400000000000002
48 82 11.3
48 88 19.5
49 0 6.9
49 15 10.700000000000001
49 21 16.1
49 26 18.1
49 27 8.200000000000001
49 28 14.200000000000001
49 31 6.2
49 37 19.8
49 40 17.900000000000002
49 42 7.1000000000000005
49 58 14.3
49 60 16.8
49 63 7.6000000000000005
49 64 18.8
49 71 17.900000000000002
49 75 18.3
49 77 8.200000000000001
49 78 4.7
49 88 14.600000000000001
49 89 10.4
50 10 13.700000000000001
50 11 12.100000000000001
50 17 20.700000000000003
50 18 20.5
50 27 12.9
50 30 2.7
50 33 17.2
50 35 23.6
50 57 20.700000000000003
50 69 12.200000000000001
50 71 17.1
50 72 5.5
50 78 16.0
50 82 11.4
50 84 6.300000000000001
50 91 7.7
51 6 2.1
51 10 6.0
51 14 17.1
51 21 7.4
51 22 11.600000000000001
51 30 15.600000000000001
51 33 9.700000000000001
51 37 14.0
51 38 10.700000000000001
51 46 17.3
51 48 11.5
51 50 15.3
51 65 18.8
51 66 17.1
51 75 16.7
51 86 7.1000000000000005
51 91 15.5
51 92 9.0
51 99 19.0
52 14 18.3
52 18 14.8
52 19 5.7
52 30 13.100000000000001
52 32 24.400000000000002
52 45 12.8
52 56 15.8
52 65 24.200000000000003
52 71 13.200000000000001
52 80 10.600000000000001
52 94 18.6
52 97 15.600000000000001
53 6 15.8
53 16 15.200000000000001
53 31 8.4
53 39 12.4
53 45 17.2
53 47 16.8
53 48 17.5
53 49 12.100000000000001
53 56 9.1
53 60 7.0
53 61 17.2
53 62 15.700000000000001
53 65 7.300000000000001
53 69 17.6
53 71 14.9
53 94 6.300000000000001
53 97 7.0
54 2 14.200000000000001
54 3 13.8
54 6 20.8
54 9 23.200000000000003
54 10 21.200000000000003
54 13 12.8
54 20 17.400000000000002
54 22 17.3
54 37 15.0
54 40 20.6
54 42 1.6
54 60 17.5
54 69 15.8
54 74 10.700000000000001
54 75 16.900000000000002
54 80 10.700000000000001
54 82 17.8
54 83 24.5
54 89 11.100000000000001
54 91 11.700000000000001
54 92 12.5
54 95 15.3
54 99 11.5
55 10 12.100000000000001
55 14 17.5
55 15 19.6
55 17 14.5
55 18 9.9
55 26 21.6
55 28 17.7
55 31 14.3
55 32 23.0
55 34 20.5
55 38 15.100000000000001
55 57 22.400000000000002
55 62 12.200000000000001
55 68 11.700000000000001
55 78 17.400000000000002
55 83 21.0
55 85 19.700000000000003
55 88 18.400000000000002
55 89 11.0
55 90 9.8
55 93 24.400000000000002
56 4 12.0
56 5 6.0
56 6 15.700000000000001
56 7 11.9
56 8 9.9
56 11 3.0
56 12 8.4
56 15 7.7
56 21 12.200000000000001
56 25 11.700000000000001
56 28 9.9
56 30 13.0
56 33 6.6000000000000005
56 41 10.5
56 52 15.8
56 53 9.1
56 57 8.0
56 60 11.600000000000001
56 73 14.5
56 75 13.4
56 83 18.900000000000002
56 85 7.9
56 88 10.3
56 89 5.4
56 92 8.9
56 93 14.100000000000001
57 0 14.3
57 7 8.4
57 17 10.100000000000001
57 18 15.3
57 20 19.5
57 29 5.300000000000001
57 32 8.0
57 36 11.3
57 41 16.5
57 43 18.8
57 44 16.8
57 52 20.200000000000003
57 56 8.0
57 60 13.0
57 67 12.4
57 70 15.0
57 74 18.1
57 83 17.0
57 86 16.2
57 91 15.200000000000001
57 97 4.9
58 5 7.5
58 16 19.0
58 17 13.9
58 18 14.3
58 20 11.4
58 23 11.4
58 31 11.200000000000001
58 34 11.600000000000001
58 35 15.9
58 38 10.100000000000001
58 39 13.5
58 41 7.2
58 42 11.3
58 44 15.100000000000001
58 45 8.8
58 48 18.900000000000002
58 50 11.0
58 51 12.4
58 55 17.900000000000002
58 59 16.2
58 61 14.3
58 69 6.4
58 72 12.0
58 82 12.200000000000001
58 87 6.4
58 90 9.4
58 92 11.8
58 98 15.600000000000001
59 7 16.6
59 12 19.3
59 15 17.7
59 21 4.6000000000000005
59 23 18.900000000000002
59 26 19.700000000000003
59 29 19.5
59 33 9.5
59 40 8.700000000000001
59 42 17.6
59 46 18.900000000000002
59 48 5.5
59 49 15.5
59 55 5.6000000000000005
59 62 12.200000000000001
59 64 20.5
59 68 10.200000000000001
59 74 15.4
59 76 20.900000000000002
59 77 16.1
59 78 13.9
59 85 16.400000000000002
59 91 19.8
60 0 19.1
60 3 4.9
60 17 10.0
60 27 13.8
60 34 6.9
60 36 20.0
60 39 17.5
60 45 16.400000000000002
60 49 16.8
60 61 11.600000000000001
60 65 12.9
60 66 15.600000000000001
60 71 11.600000000000001
60 76 16.0
60 78 17.3
60 81 15.200000000000001
60 83 8.700000000000001
60 88 5.6000000000000005
60 90 5.9
60 91 16.2
60 95 8.1
61 3 10.5
61 5 13.700000000000001
61 6 2.1
61 7 18.6
61 12 23.5
61 14 18.5
61 15 18.6
61 16 16.900000000000002
61 17 16.7
61 28 15.700000000000001
61 33 12.700000000000001
61 38 10.200000000000001
61 56 16.1
61 66 18.2
61 67 17.0
61 68 9.1
61 69 17.0
61 72 14.100000000000001
61 75 19.1
61 85 17.2
61 87 19.200000000000003
61 92 10.4
61 96 15.3
62 0 11.8
62 8 17.400000000000002
62 10 10.100000000000001
62 11 8.3
62 15 9.0
62 19 3.9000000000000004
62 21 12.9
62 22 13.100000000000001
62 23 12.5
62 27 9.8
62 29 15.9
62 32 18.0
62 39 17.1
62 40 16.5
62 41 4.7
62 58 8.200000000000001
62 63 19.200000000000003
62 65 20.6
62 74 5.300000000000001
62 76 14.4
62 81 3.6
62 95 14.8
63 4 19.3
63 6 22.0
63 11 12.9
63 14 17.0
63 18 14.3
63 22 19.400000000000002
63 29 14.0
63 42 14.100000000000001
63 60 15.3
63 71 18.8
63 76 15.5
63 86 20.200000000000003
63 89 12.200000000000001
63 93 21.400000000000002
63 94 6.6000000000000005
63 97 10.8
64 2 17.6
64 7 11.4
64 11 12.9
64 18 16.900000000000002
64 24 16.0
64 28 13.9
64 40 27.6
64 45 14.8
64 51 15.600000000000001
64 52 11.8
64 58 6.2
64 59 20.5
64 66 4.5
64 67 7.2
64 79 7.800000000000001
64 81 12.8
64 92 17.400000000000002
64 96 8.700000000000001
64 97 10.0
65 1 13.5
65 17 6.7
65 21 12.3
65 22 18.6
65 29 15.5
65 34 15.5
65 39 14.4
65 41 23.1
65 43 23.200000000000003
65 51 18.8
65 53 7.300000000000001
65 55 19.400000000000002
65 59 14.0
65 60 12.9
65 62 20.6
65 67 21.6
65 73 19.1
65 75 17.5
65 77 17.900000000000002
65 82 21.700000000000003
65 90 14.8
65 91 23.900000000000002
65 93 22.5
66 1 24.8
66 2 18.900000000000002
66 3 12.200000000000001
66 7 15.700000000000001
66 12 19.200000000000003
66 14 18.900000000000002
66 21 20.6
66 28 12.9
66 32 21.6
66 39 18.6
66 45 14.200000000000001
66 59 22.700000000000003
66 64 4.5
66 67 6.5
66 87 8.200000000000001
66 93 4.1000000000000005
66 99 19.1
67 5 10.600000000000001
67 12 13.100000000000001
67 37 8.700000000000001
67 39 13.600000000000001
67 43 11.100000000000001
67 45 8.700000000000001
67 51 15.5
67 53 15.3
67 54 10.200000000000001
67 57 12.4
67 58 3.6
67 59 19.1
67 60 14.700000000000001
67 69 5.7
67 70 10.200000000000001
67 72 11.600000000000001
67 74 10.9
67 81 8.1
68 4 14.8
68 8 16.8
68 23 13.4
68 26 10.600000000000001
68 28 9.5
68 31 8.6
68 37 10.700000000000001
68 40 16.8
68 44 11.0
68 46 11.100000000000001
68 56 7.6000000000000005
68 57 13.200000000000001
68 72 12.9
68 73 11.4
68 75 12.700000000000001
68 76 13.0
68 80 8.5
68 84 10.0
68 93 13.100000000000001
68 95 10.4
69 16 25.1
69 21 19.700000000000003
69 32 21.3
69 34 13.5
69 35 18.6
69 40 28.0
69 45 12.9
69 48 24.200000000000003
69 49 20.200000000000003
69 50 12.200000000000001
69 53 17.6
69 62 12.4
69 75 10.700000000000001
69 81 10.200000000000001
69 87 8.6
69 92 17.1
69 93 5.2
69 99 17.900000000000002
70 7 20.6
70 10 20.400000000000002
70 22 19.0
70 25 6.0
70 32 13.600000000000001
70 41 8.4
70 47 19.200000000000003
70 49 11.0
70 51 19.0
70 53 18.6
70 57 15.0
70 72 15.4
70 74 7.2
70 79 17.3
70 80 8.6
70 81 10.600000000000001
70 83 27.700000000000003
70 86 14.200000000000001
70 90 16.1
71 3 10.9
71 9 7.9
71 12 20.8
71 14 16.0
71 19 10.100000000000001
71 21 6.2
71 22 16.2
71 24 13.9
71 27 16.5
71 39 21.5
71 43 13.600000000000001
71 46 19.6
71 54 18.8
71 63 18.8
71 64 19.8
71 69 20.200000000000003
71 74 14.200000000000001
71 76 21.5
71 83 19.0
71 86 11.0
71 88 15.9
71 89 8.6
71 93 22.0
72 0 19.3
72 2 15.5
72 5 18.0
72 10 11.200000000000001
72 11 15.700000000000001
72 32 25.8
72 34 21.400000000000002
72 40 24.900000000000002
72 42 18.1
72 43 9.600000000000001
72 48 21.1
72 51 14.8
